imdb_title_id,title,director
tt1381418,You May Not Kiss the Bride,Rob Hedden
tt1381505,Professione inventore,Trent Cooper
tt1381508,Jack Falls,"""Paul Tanter, Alexander Williams"""
tt1381512,RoboGeisha,Noboru Iguchi
tt1381803,Il grande orso,Esben Toft Jacobsen
tt1382339,Santhosh Subramaniyam,Mohan Raja
tt1382627,Harufuwei,Eriko Kitagawa
tt1382642,Manatsu no Orion,Tetsuo Shinohara
tt1382687,You Changed My Life,Cathy Garcia-Molina
tt1382695,Kirpi,Erdal Murat Aktas
tt1382720,"""Fuchsia, una strega in miniatura""",Johan Nijenhuis
tt1382722,Hella W,Juha Wuolijoki
tt1382725,Vento di primavera,Rose Bosch
tt1382727,Segon origen,"""Sergi Lara, Carles Porta"""
tt1382728,Tatal fantoma,Lucian Georgescu
tt1383242,"""Good Morning, Aman""",Claudio Noce
tt1383251,Sayonara itsuka,John H. Lee
tt1383252,Sbirri,Roberto Burchielli
tt1383604,Francia,Israel Adrián Caetano
tt1383607,Ramadan Mabrouk Abul-Alamein Hamouda,Wael Ihsan
tt1383702,Carried Away,Tom Huckabee
tt1383705,Hit List,Minh Collins
tt1384586,Deuce of Spades,Faith Granger
tt1384591,Justify,Insung Hwang
tt1384774,Greek Pete,Andrew Haigh
tt1384925,El Ardor,Pablo Fendrik
tt1384927,Death of a Superhero,Ian Fitzgibbon
tt1384929,Rokland,Marteinn Thorsson
tt1384961,Godkiller: Walk Among Us,Matt Pizzolo
tt1385543,Haunted,Victor Salva
tt1385591,Magic Boys,"""Róbert Koltai, Éva Gárdos"""
tt1385633,The Runway,Ian Power
tt1385824,13B: Fear Has a New Address,Vikram K. Kumar
tt1385826,I guardiani del destino,George Nolfi
tt1385867,Poliziotti fuori - Due sbirri a piede libero,Kevin Smith
tt1385905,Gökten 3 elma düstü,Rasit Çelikezer
tt1385906,Gölge,Mehmet Güreli
tt1385912,I Can Do Bad All by Myself,Tyler Perry
tt1385919,Kambing Jantan,Rudy Soedjarwo
tt1385949,Nun of That,Richard Griffin
tt1386486,Soula Ela Xana,Vasilis Myrianthopoulos
tt1386492,This Is Not a Movie,Olallo Rubio
tt1386583,Infection: The Invasion Begins,Howard Wexler
tt1386588,I poliziotti di riserva,Adam McKay
tt1386683,En ganske snill mann,Hans Petter Moland
tt1386691,Shimmer Lake,Oren Uziel
tt1386697,Suicide Squad,David Ayer
tt1386703,Total Recall - Atto di forza,Len Wiseman
tt1386741,Las viudas de los jueves,Marcelo Piñeyro
tt1386925,The Dead,"""Howard J. Ford, Jonathan Ford"""
tt1386932,Ip Man 2,Wilson Yip
tt1386963,Yong jiu ju liu,Scud
tt1387252,Paradas contínuas,Gustavo Loza
tt1387312,Aaron Albeit a Hero,Paul Bright
tt1387366,The Fugue,Paul Awad
tt1387528,Popieluszko - Non si può uccidere la speranza,Rafal Wieczynski
tt1388359,Warning!!! Pedophile Released,Shane Ryan
tt1388371,Ha-Trempist,Amos Sefer
tt1388390,The Best Bar in America,"""Damon Ristau, Eric W. Ristau"""
tt1388391,Bicycle Bride,Hassan Zee
tt1388402,Mal día para pescar,Álvaro Brechner
tt1388411,Terug naar de kust,Will Koopman
tt1388418,Ekhrajiha,Masoud Dehnamaki
tt1388427,Zivot i smrt porno bande,Mladen Djordjevic
tt1388434,Dhaam Dhoom,"""Jeeva, Aneez Jeeva"""
tt1388441,Mugavari,V.Z. Dhorai
tt1388444,Yaaradi Nee Mohini,Mithran Jawahar
tt1388901,Mai tian,Ping He
tt1388903,Mirch,Vinay Shukla
tt1388912,Romaine par moins 30,Agnès Obadia
tt1388924,Ya,Igor Voloshin
tt1389072,Downsizing - Vivere alla grande,Alexander Payne
tt1389083,Kenjac,Antonio Nuic
tt1389096,Uomini di parola,Fisher Stevens
tt1389098,Mapplethorpe,Ondi Timoner
tt1389116,Scouts Honor,Jesse Bryan
tt1389127,Le paludi della morte,Ami Canaan Mann
tt1389137,La mia vita è uno zoo,Cameron Crowe
tt1389139,Quando l'amore si spezza,Jon Cassar
tt1389374,"""She, a Chinese""",Xiaolu Guo
tt1390397,Baseline,Brendon O'Loughlin
tt1390398,"""Bless Me, Ultima""",Carl Franklin
tt1390403,Cut,Dominic Burns
tt1390404,The Deported,Lance Kawas
tt1390405,Les derniers jours du monde,"""Arnaud Larrieu, Jean-Marie Larrieu"""
tt1390411,Heart of the Sea - Le origini di Moby Dick,Ron Howard
tt1390415,Orly,Angela Schanelec
tt1390424,Teufelskicker,Granz Henman
tt1390533,Bedrooms,"""Youssef Delara, Michael D. Olmos"""
tt1390535,The Final,Joey Stewart
tt1390536,Fully Loaded,Shira Piven
tt1390539,The Lost Medallion: The Adventures of Billy Stone,Bill Muir
tt1390821,Chirodini Tumi Je Amar,Raj Chakraborty
tt1390838,I Love You,Rabi Kinagi
tt1390840,Walkaway,Shailja Gupta
tt1390841,Jackpot,Kaushik Ganguly
tt1390842,Kaalbela,Goutam Ghose
tt1390851,Sathi,Haranath Chakraborty
tt1390982,SR: Saitama no rappâ,Yû Irie
tt1391034,And Soon the Darkness,Marcos Efron
tt1391110,Paper Boys,Bryan E. Hall
tt1391116,Resistance,Amit Gupta
tt1391137,Why Did I Get Married Too?,Tyler Perry
tt1391142,Änglavakt,Johan Brisinger
tt1391143,Tête de turc,Pascal Elbé
tt1391481,"""Renn, wenn du kannst""",Dietrich Brüggemann
tt1391544,Dhoondte Reh Jaoge,Umesh Shukla
tt1391548,Happy Tree Friends,"""Rhode Montijo, Kenn Navarro"""
tt1391579,The Dark Lurking,Gregory Connors
tt1392158,Gokusen: The Movie,Tôya Satô
tt1392170,Hunger Games,Gary Ross
tt1392190,Mad Max: Fury Road,George Miller
tt1392197,Sansone,Tom Dey
tt1392214,Prisoners,Denis Villeneuve
tt1392249,Tin shui wai dik ye yu mo,Ann Hui
tt1392261,Verônica,Maurício Farias
tt1392744,Chance Pe Dance,Ken Ghosh
tt1392888,Daniel & Ana,Michel Franco
tt1392899,Zhang wu shuang,Xin Xin Xiong
tt1393000,Wrong Turn - Ingranaggio mortale,Franck Khalfoun
tt1393003,Spoils of War,Jean Liberté
tt1393009,Black Field,Danishka Esterhazy
tt1393020,Sex & Drugs & Rock & Roll,Mat Whitecross
tt1393742,Jesus Henry Christ,Dennis Lee
tt1393746,Aftershock,Xiaogang Feng
tt1394211,Helena from the Wedding,Joseph Infantolino
tt1394312,Bishh,"""Qaushiq Mukherjee, Qaushiq Mukherjee"""
tt1395025,Agent Vinod,Sriram Raghavan
tt1395030,Cha guan,Tian Xie
tt1395037,Dyun zam dik sang min,Dennis Law
tt1395050,Mullewapp,"""Tony Loeser, Jesper Møller"""
tt1395054,Once Upon a Time in Mumbaai,Milan Luthria
tt1395059,Poltory komnaty ili Sentimentalnoe puteshestvie na Rodinu,Andrey Khrzhanovskiy
tt1395065,Sal,Diego Rougier
tt1395135,Okaruto,Kôji Shiraishi
tt1395146,Teketeke,Kôji Shiraishi
tt1395147,Teketeke 2,Kôji Shiraishi
tt1396208,Action Replayy,Vipul Amrutlal Shah
tt1396218,I pinguini di Mr. Popper,Mark Waters
tt1396219,Outcast,Colm McCarthy
tt1396226,Venuto al mondo,Sergio Castellitto
tt1396479,I Love Dries,Tom Six
tt1396484,It,Andy Muschietti
tt1396523,Revenge of the Green Dragons,"""Andrew Lau, Andrew Loo"""
tt1396579,Blutsfreundschaft,Peter Kern
tt1397147,Baton,Ryûhei Kitamura
tt1397171,Felicitas,María Teresa Costantini
tt1397176,Gardiens de l'ordre,Nicolas Boukhrief
tt1397280,Taken - La vendetta,Olivier Megaton
tt1397492,Well Done Abba!,Shyam Benegal
tt1397498,Confucio,Mei Hu
tt1397500,Cuestión de principios,Rodrigo Grande
tt1397502,Grown Up Movie Star,Adriana Maggs
tt1397514,Viaggio nell'isola misteriosa,Brad Peyton
tt1398028,Locked In,Suri Krishnamma
tt1398029,Das Lied in mir,Florian Cossen
tt1398033,Rottenetter,Arild Østin Ommundsen
tt1398391,Chalo Let's Go,Anjan Dutt
tt1398426,Straight Outta Compton,F. Gary Gray
tt1398428,YellowBrickRoad,"""Jesse Holland, Andy Mitton"""
tt1398918,2084,"""George Blumetti, Maurice Kelly"""
tt1398923,Be My Teacher,Lakisha R. Lemons
tt1398991,De Jueves a Domingo,Dominga Sotomayor
tt1398999,Earthling,Clay Liford
tt1399103,Transformers 3,Michael Bay
tt1399178,Challenge,Raj Chakraborty
tt1399198,Kara Köpekler Havlarken,"""Mehmet Bahadir Er, Maryna Er Gorbach"""
tt1399210,Oppai barê,Eiichirô Hasumi
tt1399602,Straight,Parvati Balagopalan
tt1399655,Jud Süss - Film ohne Gewissen,Oskar Roehler
tt1399677,Pièce montée,Denys Granier-Deferre
tt1399683,Un gelido inverno,Debra Granik
tt1399952,Obitaemyy ostrov. Skhvatka,Fedor Bondarchuk
tt1400335,Un cane alla Casa Bianca,Bryan Michael Stoller
tt1400365,Sarvam,Vishnuvardhan
tt1400508,Film sakafi,Mohamed Amin
tt1400515,La Casa nel Bosco,Kelly Smith
tt1400528,Mon Mane Na,Sujit Guha
tt1400558,Zatôichi: The Last,Junji Sakamoto
tt1401143,Trasporto eccezionale - Un racconto di Natale,Jalmari Helander
tt1401152,Unknown - Senza identità,Jaume Collet-Serra
tt1401236,The Fields,"""Tom Mattera, David Mazzoni"""
tt1401245,Prinzessin Lillifee,"""Ansgar Niebuhr, Alan Simpson"""
tt1401253,Vahsi gelin,Osman F. Seden
tt1401592,Hakanlar çarpisiyor,Natuk Baytan
tt1401607,L'artista della truffa,Risa Bramon Garcia
tt1401621,A Boy Called Po,John Asher
tt1401622,Premer Kahini,Rabi Kinagi
tt1401625,Quelque chose à te dire,Cécile Telerman
tt1401631,Slime City Massacre,Gregory Lamberson
tt1401636,Switch,Frédéric Schoendoerffer
tt1401643,Venere nera,Abdellatif Kechiche
tt1401656,Boku no hatsukoi wo kimi ni sasagu,Takehiko Shinjo
tt1401668,Les nuits rouges du bourreau de jade,"""Julien Carbon, Laurent Courtiaud"""
tt1401669,La petite chambre,"""Stéphanie Chuat, Véronique Reymond"""
tt1401672,Sedamdeset i dva dana,Danilo Serbedzija
tt1401674,Recon 2023: The Gauda Prime Conspiracy,Christian Viel
tt1401681,Uma Professora Muito Maluquinha,"""Andre Alves Pinto, César Rodrigues"""
tt1401690,5 huajai hero,Krissanapong Rachata
tt1401719,Kuhio taisa,Daihachi Yoshida
tt1402488,Happy Feet 2,"""George Miller, Gary Eck"""
tt1403047,Aurora,Cristi Puiu
tt1403085,Pokhoronite menya za plintusom,Sergey Snezhkin
tt1403129,Bob's New Suit,Alan R. Howard
tt1403144,Cosa voglio di più,Silvio Soldini
tt1403177,Hesher è stato qui!,Spencer Susser
tt1403210,Orgy of the Damned,Creep Creepersin
tt1403214,Paradies: Liebe,Ulrich Seidl
tt1403236,Assassins' Code,Lawrence Riggins
tt1403241,Wolves,David Hayter
tt1403846,Alting Bliver Godt Igen,Christoffer Boe
tt1403862,Sinbad: The Fifth Voyage,Shahin Sean Solimon
tt1403865,Il Grinta,"""Ethan Coen, Joel Coen"""
tt1403981,Remember Me,Allen Coulter
tt1403983,Otra película de huevos y un pollo,"""Gabriel Riva Palacio Alatriste, Rodolfo Riva Palacio Alatriste"""
tt1403987,Rage,Chris Witherspoon
tt1403988,The Romantics,Galt Niederhoffer
tt1404022,Castro,Alejo Moguillansky
tt1404082,Troppo amici,"""Olivier Nakache, Éric Toledano"""
tt1404386,An Insignificant Harvey,Jeff Kopas
tt1404653,El último verano de la Boyita,Julia Solomonoff
tt1404661,Havukka-ahon ajattelija,Kari Väänänen
tt1404830,The Bannen Way,Jesse Warren
tt1405365,Separati innamorati,Lee Toland Krieger
tt1405412,Hardwired - Nemico invisibile,Ernie Barbarash
tt1405413,Of Silence,Jeremiah Sayys
tt1405501,Golmaal,Swapan Saha
tt1405769,Focaccia blues,Nico Cirasola
tt1405807,Le baltringue,Cyril Sebas
tt1405808,Lost Persons Area,Caroline Strubbe
tt1405809,Lourdes,Jessica Hausner
tt1405810,Mine vaganti,Ferzan Ozpetek
tt1406154,A Greater Yes: The Story of Amy Newhouse,Bradley Dorsey
tt1406157,Hai kikku gâru!,Fuyuhiko Nishi
tt1406160,Jaffa,Keren Yedaya
tt1406161,Je suis heureux que ma mère soit vivante,"""Claude Miller, Nathan Miller"""
tt1406166,Legenda o Lietajúcom Cypriánovi,Mariana Cengel-Solcanská
tt1406175,La régate,Bernard Bellefroid
tt1407049,Altitude,Kaare Andrews
tt1407052,Rughe,Ignacio Ferreras
tt1407055,Violet Tendencies,Casper Andreas
tt1407061,Rimbalzi d'amore,Sanaa Hamri
tt1407065,The Moth Diaries,Mary Harron
tt1407081,Surrogate,Tali Shalom-Ezer
tt1407084,Twelve,Joel Schumacher
tt1407972,Dream Home,Ho-Cheung Pang
tt1407978,Eradu Kanasu,Dhorairaj Bhagavan
tt1407980,Excursiones,Ezequiel Acuña
tt1407990,General. Zamach na Gibraltarze,Anna Jadowska
tt1408061,Orion,Elias Kababa
tt1408062,Il padre e lo straniero,Ricky Tognazzi
tt1408089,Stillleben,Sebastian Meise
tt1408101,Into Darkness - Star Trek,J.J. Abrams
tt1408118,Zloty srodek,Olaf Lubaszenko
tt1408253,Poliziotto in prova,Tim Story
tt1408972,Plan B,Marco Berger
tt1409004,Bloomington,Fernanda Cardoso
tt1409024,Men in Black 3,Barry Sonnenfeld
tt1409090,Everybody Dies,Josh Evans
tt1409116,Nater Guru,Haranath Chakraborty
tt1409567,El arriero,Guillermo Calle
tt1409734,An Acrid Yarn,"""Ike Duncan, Tony Roberts"""
tt1409798,Exit to Hell,Robert Conway
tt1409831,Gam chin dai gwok,Jing Wong
tt1409836,La matassa,"""Giambattista Avellino, Ficarra"""
tt1410020,Freeway Killer,John Murlowski
tt1410046,Porn Star Zombies,Keith Emerson
tt1410051,Retreat - Nessuna via di fuga,Carl Tibbetts
tt1410063,I fiori della guerra,Yimou Zhang
tt1410198,Klyuch salamandry,"""Aleksandr Yakimchuk, Elena Kovaleva"""
tt1410207,Navidad,Sebastián Lelio
tt1410209,Nous trois,Renaud Bertrand
tt1410252,Wahed-Sefr,Kamlah Abu-Zikri
tt1410261,Symbol,Hitoshi Matsumoto
tt1410272,Min Dît,Miraz Bezar
tt1410276,Un'estate ai Caraibi,Carlo Vanzina
tt1410294,La dame de trèfle,Jérôme Bonnell
tt1410295,Beauty and the Beast,David Lister
tt1410297,O Bem Amado,Guel Arraes
tt1411232,13 Hrs,Jonathan Glendening
tt1411236,Stalker,Martin Kemp
tt1411238,"""Amici, amanti e...""",Ivan Reitman
tt1411250,Riddick,David Twohy
tt1411276,Castelli di ghiaccio - Vivere per un sogno,Donald Wrye
tt1411277,Lover of Loser,Dave Schram
tt1411664,Bucky Larson: Born to Be a Star,Tom Brady
tt1411697,Una notte da leoni 2,Todd Phillips
tt1411704,Hop,Tim Hill
tt1411762,Pastor Shepherd,Edwin L. Marshall
tt1411769,Qaynana,Huseyn Seyidzadeh
tt1411894,Manithan,S.P. Muthuraman
tt1411917,Polladhavan,Muktha V. Srinivasan
tt1411956,Sold,Jeffrey D. Brown
tt1411973,Todos mienten,Matías Piñeiro
tt1412316,La loi de Murphy,Christophe Campos
tt1412334,Samurai purinsesu: Gedô-hime,Kengo Kaji
tt1412338,Stuck!,Steve Balderson
tt1412367,Just Another Day,Peter Spirer
tt1412386,Marigold Hotel,John Madden
tt1412393,Bookends,Matt Riddlehoover
tt1412442,Beware the Gonzo,Bryan Goluboff
tt1412509,Sabor tropical,Jorge Ameer
tt1412528,Tavolo 19,Jeffrey Blitz
tt1412697,Biophage,Mark A. Rapp
tt1413489,Cougar Hunting,Robin Blazak
tt1413492,12 Soldiers,Nicolai Fuglsig
tt1413495,Il potere dei soldi,Robert Luketic
tt1413527,Evil Things,Dominic Perez
tt1413529,Gôruden suranbâ,Yoshihiro Nakamura
tt1413534,I'm Not Harry Jenson.,James Napier Robertson
tt1414361,Frat Party,Robert Bennett
tt1414369,Pakal Nakshatrangal,T. Rajeevnath
tt1414374,Sophie,Leif Bristow
tt1414378,Tracker,Ian Sharp
tt1414382,Ancora tu!,Andy Fickman
tt1414404,Koning van Katoren,Ben Sombogaart
tt1414449,Awful Nice,Todd Sklar
tt1414465,Buraddo,Ten Shimoyama
tt1414486,Feisbum,"""Alessandro Capone, Dino Giarrusso"""
tt1414518,Eureka Seven - Il Film,Tomoki Kyôda
tt1414581,The Shock Labyrinth: Extreme 3D,Takashi Shimizu
tt1414813,Chemin de croix,Cyril Legann
tt1414823,Godforsaken,Jamil Dehlavi
tt1414827,Insutanto numa,Satoshi Miki
tt1414840,Lyubov 2 Morkov,Maksim Pezhemskiy
tt1414863,Toxic Skies,Andrew C. Erin
tt1414867,Woo-ri-jib-e wae-wass-ni,Soo-ah Hwang
tt1415184,Champion,Rabi Kinagi
tt1415224,Samayou yaiba,Shoichi Mashiko
tt1415228,Soranin,Takahiro Miki
tt1415252,Agyaat,Ram Gopal Varma
tt1415255,"""Noi, insieme, adesso - Bus Palladium""",Christopher Thompson
tt1415269,Immigration Tango,David Burton Morris
tt1415283,Tata Matilda e il grande botto,Susanna White
tt1415284,The Brazen Bull,Douglas Elford-Argent
tt1415290,Syn Babilonu,Mohamed Al Daradji
tt1415872,Dejitaru monsuta no X-shinka,Hiroyuki Kakudo
tt1416336,Extinction: The G.M.O. Chronicles,Niki Drozdowski
tt1416665,Bhakta Prahlada,Vijay
tt1416733,Kasturi Nivasa,Dhorairaj Bhagavan
tt1416753,Mayura,Vijay
tt1416801,Bulletproof Man,Jonathan Hensleigh
tt1417032,Amarufi: Megami no hôshû,Hiroshi Nishitani
tt1417038,Il figlio più piccolo,Pupi Avati
tt1417040,Une exécution ordinaire,Marc Dugain
tt1417054,Vreemd bloed,Johan Timmers
tt1417067,Cirkus Columbia,Danis Tanovic
tt1417075,In Darkness,Agnieszka Holland
tt1417097,Boys Love gekijouban,Kôtarô Terauchi
tt1417101,Ketabe ghanouin,Maziar Miri
tt1417108,Il commissario Torrente - Il braccio idiota della legge,Santiago Segura
tt1417299,Unnaipol Oruvan,Chakri Toleti
tt1417582,Entrelobos,Gerardo Olivares
tt1418205,Operation Diamond Racket,Dhorairaj Bhagavan
tt1418377,"""I, Frankenstein""",Stuart Beattie
tt1418380,The Domino Effect,Paula van der Oest
tt1418712,Outpost: Black Sun,Steve Barker
tt1418754,John Doe: Vigilante,Kelly Dolen
tt1418757,The Secret Lives of Dorks,Salomé Breziner
tt1418760,Tirza,Rudolf van den Berg
tt1418796,Haru tono tabi,Masahiro Kobayashi
tt1418824,Visions,Luigi Cecinelli
tt1418912,Ominous,Justin Bergonzoni
tt1420543,General Nil,Ryszard Bugajski
tt1420546,Harragas,Merzak Allouache
tt1420558,Melancholie der Engel,Marian Dora
tt1420771,Fireball,Thanakorn Pongsuwan
tt1421029,Carol I,Sergiu Nicolaescu
tt1421036,Goa,Venkat Prabhu
tt1421040,"""Io, loro e Lara""",Carlo Verdone
tt1421046,"""No eres tú, soy yo""",Alejandro Springall
tt1421048,Provinces of Night,Shane Dax Taylor
tt1421049,River of Darkness,Bruce Koehler
tt1421051,Somewhere,Sofia Coppola
tt1421376,Plein Sud - Andando a sud,Sébastien Lifshitz
tt1422020,Dog Pound,Kim Chapiron
tt1422032,También la lluvia,Icíar Bollaín
tt1422101,Ordinary People,Vladimir Perisic
tt1422119,Chun feng chen zui de ye wan,Ye Lou
tt1422122,Racconti dell'età dell'oro,"""Hanno Höfer, Razvan Marculescu"""
tt1422136,A Lonely Place to Die,Julian Gilbey
tt1422177,La folle histoire d'amour de Simon Eskenazy,Jean-Jacques Zilbermann
tt1422184,11'e 10 kala,Pelin Esmer
tt1422651,Gurren Lagann - The Movie 02 - The Lights in the Sky Are Stars,Hiroyuki Imaishi
tt1422653,Groupie,Mark L. Lester
tt1422674,Ju-On: Black Ghost,Mari Asato
tt1422675,Ju-on: Shiroi rôjo,Ryûta Miyake
tt1422709,Takumi-kun Series: Nijiiro no garasu,Takeshi Yokoi
tt1422743,Sagwan,Monti Parungao
tt1422800,Wake,Chad Feehan
tt1422811,Ali'nin sekiz günü,Cemal San
tt1422835,Dilber'in sekiz günü,Cemal San
tt1423592,Kinatay - Massacro,Brillante Mendoza
tt1423593,The Imperialists Are Still Alive!,Zeina Durra
tt1423636,Torn,Jeremiah Birnbaum
tt1423894,La versione di Barney,Richard J. Lewis
tt1423922,De tu ventana a la mía,Paula Ortiz
tt1423927,El Noom fi el Asal,"""Sharif Arafah, Ali Idris"""
tt1423939,Hassan wa Morcus,Rami Imam
tt1423953,Raiâ gêmu: Za fainaru sutêji,Hiroaki Matsuyama
tt1423995,Stone,John Curran
tt1424003,Infedele per caso,Josh Appignanesi
tt1424045,Ballad: Na mo naki koi no uta,Takashi Yamazaki
tt1424056,Fujoshi kanojo.,Atsushi Kaneshige
tt1424066,Long khong 2,"""Pasith Buranajan, Kongkiat Khomsiri"""
tt1424081,Yomigaeri no chi,Toshiaki Toyoda
tt1424310,Chinese Zodiac,Jackie Chan
tt1424327,Einayim Petukhoth,Haim Tabakman
tt1424361,Morrer Como Um Homem,João Pedro Rodrigues
tt1424366,Nang mai,Pen-Ek Ratanaruang
tt1424381,Predators,Nimród Antal
tt1424431,Tsar,Pavel Lungin
tt1424746,Apenas o Fim,Matheus Souza
tt1424797,J'ai tué ma mère,Xavier Dolan
tt1424845,Slam-Bang,Mark Lebenon
tt1425235,Ulovit miliardare,Tomás Vorel
tt1425250,Svik,Häkon Gundersen
tt1425252,The Crypt,Craig McMahon
tt1425253,Shadow,Federico Zampaglione
tt1425257,True Legend,Woo-Ping Yuen
tt1425617,L'enfant prodige,Luc Dionne
tt1425618,Apartment: Rent at Your Own Risk,Jag Mundhra
tt1425624,Parterapi,Kenneth Kainz
tt1425625,Shaban El Fares,Sherif Abdeen
tt1425633,Venezzia,Haik Gazarian
tt1425634,Zoufalci,Jitka Rudolfová
tt1425926,Giulias Verschwinden,Christoph Schaub
tt1425928,Vampire Girl vs. Frankenstein Girl,"""Yoshihiro Nishimura, Naoyuki Tomomatsu"""
tt1425933,Skeletons,Nick Whitfield
tt1425938,Une semaine sur deux (et la moitié des vacances scolaires),Ivan Calbérac
tt1426320,BearCity,Douglas Langway
tt1426325,Unrivaled,Warren P. Sonoda
tt1426328,Leonie,Hisako Matsui
tt1426329,Lovelace,"""Rob Epstein, Jeffrey Friedman"""
tt1426352,Amer,"""Hélène Cattet, Bruno Forzani"""
tt1426361,Iztochni piesi,Kamen Kalev
tt1426362,Daddy Longlegs (Go get some rosemary),"""Benny Safdie, Josh Safdie"""
tt1426363,HairBrained,Billy Kent
tt1426368,Irène,Alain Cavalier
tt1426371,La pivellina,"""Tizza Covi, Rainer Frimmel"""
tt1426374,Los viajes del viento,Ciro Guerra
tt1426378,I gatti persiani,Bahman Ghobadi
tt1426384,Skazka pro temnotu,Nikolay Khomeriki
tt1426748,Losers Take All,Alex Steyermark
tt1426937,Neninthe,Puri Jagannadh
tt1427091,Odna voyna,Vera Glagoleva
tt1427241,Jûryoku piero,Jun'ichi Mori
tt1427298,The Human Race,Paul Hough
tt1428050,Mitä meistä tuli,Miika Ullakko
tt1428436,3faltig,Harald Sicheritz
tt1428448,Kottan ermittelt: Rien ne va plus,Peter Patzak
tt1428453,Prinsessa,Arto Halonen
tt1428457,Kohtaamisia,Saara Cantell
tt1428459,We Are Family,Siddharth Malhotra
tt1428464,Wie man leben soll,David Schalko
tt1428538,Hansel & Gretel - Cacciatori di streghe,Tommy Wirkola
tt1428556,Sangue facile,Yimou Zhang
tt1429313,Africa United,Debs Paterson
tt1429382,Alien Opponent,Colin Theys
tt1429387,Rasshu raifu,"""Tetsuya Mariko, Mai Nishio"""
tt1429392,Small Town Murder Songs,Ed Gass-Donnelly
tt1429411,Valley of the Sun,Stokes McIntyre
tt1429429,Paris Express,Hervé Renoh
tt1429430,Nat e il segreto di Eleonora,Dominique Monfery
tt1429432,Rio Sex Comedy,Jonathan Nossiter
tt1429433,Le avventure di Fiocco di Neve,Andrés G. Schaer
tt1429445,Centre Place,Ben Shackleford
tt1430070,Act Naturally,J.P. Riley
tt1430077,Dark Feed,"""Michael Rasmussen, Shawn Rasmussen"""
tt1430094,Karla og Jonas,Charlotte Sachs Bostrup
tt1430096,Kutty Srank: The Sailor of Hearts,Shaji N. Karun
tt1430110,Rapt,Lucas Belvaux
tt1430116,Hellgate,John Penney
tt1430131,What Would Jesus Do?,Thomas Makowski
tt1430132,Wolverine - L'immortale,James Mangold
tt1430137,Blessed,Mark Aldridge
tt1430505,The Uh-Oh Show,Herschell Gordon Lewis
tt1430607,Il figlio di Babbo Natale,"""Sarah Smith, Barry Cook"""
tt1430612,Brick Mansions,Camille Delamarre
tt1430615,Qualcosa di straordinario,Ken Kwapis
tt1430619,Kilme,Jong Hyeon Yang
tt1430620,Kiss the Abyss,Ken Winkler
tt1430622,Mai dou xiang dang dang,Brian Tse
tt1430626,Pirati! Briganti da strapazzo,"""Peter Lord, Jeff Newitt"""
tt1430631,Die Relativitätstheorie der Liebe,Otto Alexander Jahrreiss
tt1430633,1724 gibangnandongsageon,Kyun-dong Yeo
tt1430638,Teureok,Hyeong-jin Kwon
tt1430811,Deadline,Curt Hahn
tt1431045,Deadpool,Tim Miller
tt1431065,Forget Me Not,"""Alexander Holt, Lance Roehrig"""
